"Index","equity.value","market.value","loan"
2013-12-11,15696.7341343147,31471.2754697682,15663.2539660763
2013-12-12,15648.6937645258,31285.1553277702,15525.035975877
2013-12-13,15635.2819032451,31271.7434664894,15525.035975877
2013-12-16,15652.1877136177,31288.649276862,15525.035975877
2013-12-17,15648.7160633617,31285.1776266061,15525.035975877
2013-12-18,15634.0822726101,31270.5438358545,15525.035975877
2013-12-19,15636.6504221054,31273.1119853497,15525.035975877
2013-12-20,15643.4025222537,31279.8640854981,15525.035975877
2013-12-23,15661.5107262031,31297.9722894475,15525.035975877
2013-12-27,15664.810758312,31301.2723215564,15525.035975877
2013-12-30,15673.7995697894,31310.2611330338,15525.035975877
2014-01-02,15637.6706733188,31274.1322365631,15525.035975877
2014-01-03,15621.8715972472,31308.3811997264,15575.0340170707
2014-01-06,15615.0946755317,31301.6042780109,15575.0340170707
2014-01-07,15592.6395753799,31279.1491778591,15575.0340170707
2014-01-08,15555.3713319973,31081.4271302329,15414.4195984084
2014-01-09,15561.8219292555,31087.8777274911,15414.4195984084
2014-01-10,15604.7427609906,31130.7985592262,15414.4195984084
2014-01-13,15638.4388454075,31164.4946436431,15414.4195984084
2014-01-14,15627.965155686,31154.0209539216,15414.4195984084
2014-01-15,15624.5918324746,31129.5285390744,15393.2793665407
2014-01-16,15642.9144366546,31147.8511432545,15393.2793665407
2014-01-17,15623.5246924419,31128.4613990418,15393.2793665407
2014-01-21,15676.4052347459,31181.3419413457,15393.2793665407
2014-01-22,15697.9087486388,31319.0338232715,15509.3516622779
2014-01-23,15706.2971929917,31327.4222676244,15509.3516622779
2014-01-24,15665.0349515757,31286.1600262084,15509.3516622779
2014-01-28,15649.1122606868,31270.2373353195,15509.3516622779
2014-01-29,15656.8541953539,31277.9792699866,15509.3516622779
2014-01-30,15652.6750488212,31273.8001234539,15509.3516622779
2014-02-07,15727.3838265457,31368.3151139188,15529.138088592
2014-02-10,15770.4653906874,31543.5978424242,15661.2071838604
2014-02-11,15811.3659059955,31584.4983577324,15661.2071838604
2014-02-12,15808.2816614847,31581.4141132216,15661.2071838604
2014-02-13,15834.5638003535,31607.6962520903,15661.2071838604
2014-02-14,15895.9183878637,31824.5445255469,15816.5455314592
2014-02-18,15921.3140009764,31849.9401386596,15816.5455314592
2014-02-19,15941.3846610079,31870.0107986911,15816.5455314592
2014-02-20,15934.4976419992,31843.048002357,15796.4496582606
2014-02-24,15967.3673177239,31929.2539968762,15849.7326940193
2014-02-25,15977.1480121163,32057.5716624903,15968.0602802416
2014-02-26,15967.4960508603,31964.3028269201,15881.9485326518
2014-02-27,15976.6379648487,31973.4447409084,15881.9485326518
2014-02-28,16022.4923794786,31997.6346474813,15860.2623384006
2014-03-03,16033.8178812723,32024.7843296262,15875.9356938057
2014-03-04,16038.6788106877,32029.6452590416,15875.9356938057
2014-03-05,16022.2987828807,32013.2652312345,15875.9356938057
2014-03-06,16035.7627367366,32026.7291850904,15875.9356938057
2014-03-07,16044.1819674748,32035.1484158287,15875.9356938057
2014-03-10,15986.067279592,31977.0337279458,15875.9356938057
2014-03-11,15972.2467915688,31963.2132399226,15875.9356938057
2014-03-12,15994.2458676779,31985.2123160318,15875.9356938057
2014-03-13,16012.6135828298,32003.5800311836,15875.9356938057
2014-03-14,16026.7505870082,32017.717035362,15875.9356938057
2014-03-17,16069.6456797898,32060.6121281436,15875.9356938057
2014-03-18,16112.5863141451,32260.9302154309,16033.1559265049
2014-03-19,16068.363409554,32216.7073108398,16033.1559265049
2014-03-20,16070.6159944655,32218.9598957512,16033.1559265049
2014-03-24,16111.4243140428,32259.7682153285,16033.1559265049
2014-03-25,16137.1093385609,32285.4532398466,16033.1559265049
2014-03-26,16163.9378413485,32312.2817426342,16033.1559265049
2014-03-28,16193.1053731354,32341.4492744211,16033.1559265049
2014-03-31,16235.6556505388,32383.9995518245,16033.1559265049
2014-04-01,16219.5090233536,32367.8529246393,16033.1559265049
2014-04-02,16210.4350967486,32358.7789980343,16033.1559265049
2014-04-03,16221.2246672731,32369.5685685588,16033.1559265049
2014-04-04,16227.7319047052,32353.9127928286,16010.9707281442
2014-04-08,16297.2921045314,32611.3834020359,16198.6934148385
2014-04-09,16327.0132250945,32641.104522599,16198.6934148385
2014-04-10,16350.6029456462,32664.6942431506,16198.6934148385
2014-04-11,16347.7382652828,32661.8295627872,16198.6934148385
2014-04-14,16372.8323716252,32686.9236691297,16198.6934148385
2014-04-15,16360.6992254495,32674.7905229539,16198.6934148385
2014-04-16,16365.8664539337,32679.9577514382,16198.6934148385
2014-04-17,16352.5979851678,32666.6892826723,16198.6934148385
2014-04-22,16377.1434206391,32691.2347181435,16198.6934148385
2014-04-23,16363.4062181642,32677.4975156686,16198.6934148385
2014-04-24,16385.1988492381,32699.2901467426,16198.6934148385
2014-04-28,16381.2898484945,32695.3811459989,16198.6934148385
2014-04-29,16391.6992501453,32705.7905476497,16198.6934148385
2014-04-30,16411.8067014153,32849.8878858392,16322.5594357371
2014-05-06,16440.2804192878,32878.3616037117,16322.5594357371
2014-05-07,16446.91766439,32884.9988488139,16322.5594357371
2014-05-08,16439.5529301219,32818.7722343024,16263.6386346926
2014-05-09,16430.2844097785,32809.503713959,16263.6386346926
2014-05-12,16471.1652328637,32850.3845370442,16263.6386346926
2014-05-14,16509.1262748235,32888.345579004,16263.6386346926
2014-05-16,16478.9103709889,32907.0602126966,16312.520290564
2014-05-19,16471.683927342,32899.8337690498,16312.520290564
2014-05-20,16450.7595804924,32975.4330234728,16408.9474646626
2014-05-21,16467.7299846686,32992.403427649,16408.9474646626
2014-05-22,16491.5766870118,33016.2501299922,16408.9474646626
2014-05-23,16483.2054239227,33007.8788669031,16408.9474646626
2014-05-27,16556.6047140396,33081.27815702,16408.9474646626
2014-05-28,16568.3188396946,33092.9922826751,16408.9474646626
2014-05-29,16565.4252300593,33090.0986730397,16408.9474646626
2014-05-30,16574.8126212182,33079.0827528823,16388.5237296112
2014-06-03,16545.2808952249,33077.8954782245,16416.2640732197
2014-06-04,16519.7713963433,33052.3859793429,16416.2640732197
2014-06-05,16568.2437325284,33100.858315528,16416.2640732197
2014-06-06,16580.4703457676,33113.0849287672,16416.2640732197
2014-06-10,16574.3215850114,33106.936168011,16416.2640732197
2014-06-11,16580.2061815193,33112.8207645189,16416.2640732197
2014-06-12,16584.9625302705,33117.5771132701,16416.2640732197
2014-06-13,16596.4498082198,33129.0643912194,16416.2640732197
2014-06-16,16643.1377676609,33175.7523506605,16416.2640732197
2014-06-17,16611.7838332177,33144.3984162173,16416.2640732197
2014-06-18,16624.3453655014,33156.959948501,16416.2640732197
2014-06-19,16653.754507271,33186.3690902706,16416.2640732197
2014-06-20,16679.4293999046,33367.0278894384,16571.0931506764
2014-06-23,16692.8305197215,33380.4290092552,16571.0931506764
2014-06-24,16713.270903881,33400.8693934148,16571.0931506764
2014-06-25,16739.169968102,33426.7684576358,16571.0931506764
2014-06-26,16740.6208714675,33428.2193610012,16571.0931506764
2014-06-27,16744.0530921308,33431.6515816646,16571.0931506764
2014-06-30,16729.9625639073,33417.561053441,16571.0931506764
2014-07-03,16724.0448259345,33468.7437655435,16628.136557345
2014-07-07,16702.3131076225,33447.0120472315,16628.136557345
2014-07-08,16713.5504267889,33458.2493663979,16628.136557345
2014-07-09,16703.7574422255,33448.4563818345,16628.136557345
2014-07-10,16698.6243051904,33443.3232447994,16628.136557345
2014-07-11,16714.3315249515,33415.8491774261,16584.912045699
2014-07-14,16726.9769353052,33428.4945877798,16584.912045699
2014-07-15,16710.55478648,33412.0724389546,16584.912045699
2014-07-16,16701.8702163332,33403.3878688079,16584.912045699
2014-07-17,16700.5550431253,33402.0726956,16584.912045699
2014-07-18,16717.9616251082,33419.4792775828,16584.912045699
2014-07-21,16723.0715459508,33445.6432593073,16605.945073553
2014-07-22,16733.568013155,33456.1397265115,16605.945073553
2014-07-23,16742.5002632642,33465.0719766207,16605.945073553
2014-07-24,16732.2025671663,33454.7742805228,16605.945073553
2014-07-25,16732.6121417607,33455.1838551172,16605.945073553
2014-07-28,16768.2486771896,33423.836870554,16538.8945029903
2014-07-29,16768.3400172635,33423.9282106279,16538.8945029903
2014-07-30,16714.7616540433,33370.3498474077,16538.8945029903
