"Index","price"
2010-11-17,3027.29076
2010-11-18,3015.87531
2010-11-19,3021.046297
2010-11-22,3036.925983
2010-11-23,3044.305998
2010-11-24,3020.044794
2010-11-26,3035.079918
2010-11-29,3037.387815
2010-11-30,3045.75228
2010-12-01,3010.38858
2010-12-02,3002.759278
2010-12-03,3007.080657
2010-12-06,3016.826512
2010-12-07,2973.884293
2010-12-08,2958.57189
2010-12-09,2954.309832
2010-12-10,2936.651125
2010-12-13,2952.081912
2010-12-14,2920.60594
2010-12-15,2910.343684
2010-12-16,2925.874666
2010-12-17,2944.12698
2010-12-20,2953.421256
2010-12-21,2949.18282
2010-12-22,2937.995575
2010-12-23,2930.61685
2010-12-27,2929.70834
2010-12-28,2901.6186
2010-12-29,2928.535725
2010-12-30,2915.26785
2010-12-31,2921.810698
2011-01-03,2916.052398
2011-01-04,2926.96707
2011-01-05,2907.593718
2011-01-06,2921.601933
2011-01-07,2940.998622
2011-01-10,2953.885083
2011-01-11,2936.520059
2011-01-12,2925.617112
2011-01-13,2942.029577
2011-01-14,2929.512256
2011-01-18,2920.460653
2011-01-19,2924.7364
2011-01-20,2906.598695
2011-01-21,2913.33042
2011-01-24,2912.575872
2011-01-25,2927.018916
2011-01-26,2912.665518
2011-01-27,2920.609412
2011-01-28,2936.208989
2011-01-31,2935.262
2011-02-01,2918.817668
2011-02-02,2894.13488
2011-02-03,2880.4932
2011-02-04,2863.57227
2011-02-07,2863.48125
2011-02-08,2843.47319
2011-02-09,2871.538782
2011-02-10,2861.020015
2011-02-11,2874.552144
2011-02-14,2877.260288
2011-02-15,2878.228452
2011-02-16,2875.745948
2011-02-17,2884.074907
2011-02-18,2878.93006
2011-02-22,2906.4518
2011-02-23,2898.587216
2011-02-24,2902.707495
2011-02-25,2911.259661
2011-02-28,2911.021652
2011-03-01,2914.080806
2011-03-02,2902.481725
2011-03-03,2883.574776
2011-03-04,2899.4199
2011-03-07,2890.957545
2011-03-08,2891.49772
2011-03-09,2900.987495
2011-03-10,2926.939925
2011-03-11,2924.534835
2011-03-14,2930.5485
2011-03-15,2939.440176
2011-03-16,2960.900096
2011-03-17,2954.306395
2011-03-18,2946.967146
2011-03-21,2932.65115
2011-03-22,2925.69125
2011-03-23,2925.32706
2011-03-24,2913.321235
2011-03-25,2905.319868
2011-03-28,2907.856806
2011-03-29,2898.25614
2011-03-30,2904.76692
2011-03-31,2895.332518
2011-04-01,2898.580104
2011-04-04,2901.798
2011-04-05,2890.428912
2011-04-06,2880.691398
2011-04-07,2883.126187
2011-04-08,2874.355646
2011-04-11,2877.200292
2011-04-12,2894.86956
2011-04-13,2898.979285
2011-04-14,2891.36224
2011-04-15,2908.750002
2011-04-18,2914.827405
2011-04-19,2917.892705
2011-04-20,2907.089544
2011-04-21,2893.98616
2011-04-25,2918.122434
2011-04-26,2928.436358
2011-04-27,2916.480524
2011-04-28,2921.323758
2011-04-29,2921.5991
2011-05-02,2923.507825
2011-05-03,2930.92664
2011-05-04,2934.32227
2011-05-05,2945.880344
2011-05-06,2947.718004
2011-05-09,2952.88674
2011-05-10,2939.961096
2011-05-11,2948.991
2011-05-12,2947.615359
2011-05-13,2955.42036
2011-05-16,2966.600373
2011-05-17,2972.025238
2011-05-18,2959.12398
2011-05-19,2961.92165
2011-05-20,2961.84688
2011-05-23,2971.0937
2011-05-24,2970.98423
2011-05-25,2969.0568
2011-05-26,2982.12513
2011-05-27,2983.59843
2011-05-31,2981.930695
2011-06-01,3002.69255
2011-06-02,2990.162793
